"id1","id2","id3","id4","id5","id6","id7","id8","Segment","Total Words Analyzed","Total Characters Analyzed","Average Word Size","Unique Words","Numerical Terms","Ambivalence","Self-reference","Tenacity","Leveling Terms","Collectives","Praise","Satisfaction","Inspiration","Blame","Hardship","Aggression","Accomplishment","Communication","Cognition","Passivity","Spatial Terms","Familiarity","Temporal Terms","Present Concern","Human Interest","Concreteness","Past Concern","Centrality","Rapport","Cooperation","Diversity","Exclusion","Liberation","Denial","Motion","Insistence","Embellishment","Variety","Complexity","Activity","Optimism","Certainty","Realism","Commonality","Char 1","Char 2","Char 3","Char 4","Char 5","User Dic 1","User Dic 2","User Dic 3","User Dic 4","User Dic 5","User Dic 6","User Dic 7","User Dic 8","User Dic 9","User Dic 10","Folder","File","Original File","Report","Stakeholder","Short Option","Long Option","Norm","Word Characters Analyzed"
"0","0","0","0","0","0","0","0","-","679","3495","3.88","338","6.79","17.98","41.95","19.88","9.59","2.83","4.79","12.59","0.00","0.00","0.50","3.29","1.40","4.60","1.90","12.98","1.00","86.09","14.48","20.67","27.28","22.82","4.90","0.00","0.00","0.00","0.00","0.50","0.50","5.29","8.69","106.89","0.22","0.51","3.95","50.46","54.07","42.96","48.91","48.74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lemonpepper.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lemonpepper.txt","Report","default","Extrapolate","Averaged","All Cases","2638"
"0","0","0","0","0","0","0","0","-","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.61","49.66","57.08","46.94","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lemonstrueheartfeatjuztkp.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lemonstrueheartfeatjuztkp.txt","Report","default","Extrapolate","Averaged","All Cases","0"
"0","0","0","0","0","0","0","0","-","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.61","49.66","57.08","46.94","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lesruinesdehapsalop174.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lesruinesdehapsalop174.txt","Report","default","Extrapolate","Averaged","All Cases","0"
"0","0","0","0","0","0","0","0","-","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.61","49.66","57.08","46.94","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letfreedomring.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letfreedomring.txt","Report","default","Extrapolate","Averaged","All Cases","0"
"0","0","0","0","0","0","0","0","-","787","4013","3.78","395","4.74","17.47","22.71","15.82","3.11","3.91","2.37","4.24","3.24","2.57","2.87","8.48","2.74","8.61","6.11","19.65","4.40","92.30","6.61","20.82","55.49","14.43","4.37","1.87","1.87","0.50","0.00","0.50","1.74","9.11","18.69","9.04","0.23","0.51","3.75","54.32","48.32","41.80","50.59","49.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letgo.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letgo.txt","Report","default","Extrapolate","Averaged","All Cases","2974"
"0","0","0","0","0","0","0","0","-","208","1027","3.62","88","0.00","3.61","43.27","45.67","2.40","2.40","0.00","7.21","2.40","0.00","9.61","4.81","7.21","21.64","0.00","13.15","0.00","127.40","4.81","25.60","45.67","19.23","2.40","0.00","0.00","2.40","0.00","0.00","0.00","0.00","12.02","31.73","0.03","0.42","3.62","57.28","50.64","47.88","54.18","49.76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letitrain.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letitrain.txt","Report","default","Extrapolate","Averaged","All Cases","752"
"0","0","0","0","0","0","0","0","-","323","1766","4.1","108","1.55","11.61","0.00","27.25","4.64","4.64","6.78","55.73","23.99","3.10","6.19","0.00","23.99","0.00","1.55","44.89","7.74","49.54","3.10","12.12","57.28","17.03","6.19","0.00","0.00","4.64","0.00","0.00","1.24","30.96","3.10","247.37","0.56","0.33","4.10","37.17","65.69","56.94","44.33","49.84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letlovelead.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letlovelead.txt","Report","default","Extrapolate","Averaged","All Cases","1325"
"0","0","0","0","0","0","0","0","-","382","1820","3.45","125","3.93","4.58","35.34","29.59","0.00","3.93","0.00","17.02","5.24","0.00","1.31","1.31","0.00","0.00","2.62","26.18","0.00","73.30","2.62","32.72","41.88","3.08","2.62","0.00","0.00","0.00","0.00","0.00","0.00","3.93","0.00","47.12","0.03","0.33","3.45","40.57","55.51","48.58","50.01","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letmebetheone.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letmebetheone.txt","Report","default","Extrapolate","Averaged","All Cases","1319"
"0","0","0","0","0","0","0","0","-","552","2897","3.94","246","8.81","20.27","38.23","27.01","8.31","7.31","2.00","3.50","6.31","0.50","3.00","3.00","0.50","3.85","33.23","33.92","6.81","99.19","14.31","8.58","36.06","11.65","5.31","0.00","0.00","0.00","0.00","0.50","0.00","3.50","6.81","8.58","0.20","0.49","3.75","35.90","51.01","42.82","47.89","48.94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letmeknow.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letmeknow.txt","Report","default","Extrapolate","Averaged","All Cases","2175"
"0","0","0","0","0","0","0","0","-","416","2161","3.83","148","6.01","22.02","48.08","38.46","6.01","7.21","3.61","3.61","3.61","1.20","9.61","0.00","24.98","13.22","1.20","13.00","7.21","103.36","15.62","24.62","25.24","13.47","4.81","0.00","0.00","0.00","0.00","0.00","0.48","8.41","1.20","90.86","0.19","0.36","3.83","50.62","47.92","47.40","51.11","48.98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letmeoutfeatmavisstaplespushat.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letmeoutfeatmavisstaplespushat.txt","Report","default","Extrapolate","Averaged","All Cases","1591"
"0","0","0","0","0","0","0","0","-","2552","14667","3.92","1407","176.77","1.04","2.59","0.81","0.50","1.28","1.88","1.75","0.78","1.09","2.62","1.94","5.63","5.43","1.28","0.57","2.11","45.35","18.27","5.17","3.00","17.40","0.09","0.22","0.28","0.06","0.75","1.03","0.57","1.59","1.09","0.16","0.65","0.57","3.52","50.53","49.48","18.91","44.51","48.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letmigo.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letmigo.txt","Report","default","Extrapolate","Averaged","All Cases","9999"
"0","0","0","0","0","0","0","0","-","764","4162","4.15","417","5.34","2.75","28.03","14.23","5.84","3.24","1.29","1.95","0.00","1.00","1.95","11.18","8.76","4.97","3.39","16.10","2.82","79.27","3.84","28.85","25.78","34.17","3.95","3.89","0.50","0.50","0.50","0.00","1.00","7.74","3.89","62.65","0.10","0.55","4.15","49.72","47.83","43.83","49.64","50.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letmyniggaslivefeatraekwoninspectahdecknas.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letmyniggaslivefeatraekwoninspectahdecknas.txt","Report","default","Extrapolate","Averaged","All Cases","3172"
"0","0","0","0","0","0","0","0","-","630","3368","4.05","356","12.69","14.84","34.92","39.15","11.35","6.27","2.00","4.92","1.48","1.50","1.50","1.50","3.92","8.88","8.35","4.97","17.11","119.46","7.35","18.82","23.54","19.29","3.00","2.42","2.00","0.00","1.92","0.50","0.50","10.27","2.00","7.46","0.16","0.62","4.13","49.49","48.61","42.19","51.23","49.52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letmypeoplego.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letmypeoplego.txt","Report","default","Extrapolate","Averaged","All Cases","2551"
"0","0","0","0","0","0","0","0","-","301","1588","3.89","116","1.66","29.07","0.00","58.64","13.29","6.29","0.00","1.66","0.00","4.98","19.93","0.00","9.97","0.00","1.66","16.61","13.29","91.36","28.24","16.03","44.85","14.61","9.97","0.00","1.66","0.00","3.32","18.27","1.66","19.93","0.00","97.18","0.22","0.38","3.89","44.33","38.37","56.33","50.52","39.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letsfaceit.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letsfaceit.txt","Report","default","Extrapolate","Averaged","All Cases","1171"
"0","0","0","0","0","0","0","0","-","360","2013","4.13","169","5.56","14.58","9.72","28.89","12.50","5.56","4.17","9.72","0.00","15.28","1.39","5.56","3.47","12.09","2.78","26.39","5.56","79.17","18.06","30.32","48.61","12.50","4.17","0.00","0.00","0.00","0.00","0.00","0.56","8.33","25.00","20.83","0.58","0.47","4.13","55.18","44.44","49.32","51.61","48.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letsgocrazy.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letsgocrazy.txt","Report","default","Extrapolate","Averaged","All Cases","1488"
"0","0","0","0","0","0","0","0","-","434","2557","4.44","168","4.61","1.73","3.46","35.49","0.00","5.76","3.46","2.30","2.30","1.15","11.52","3.46","5.18","1.15","5.76","31.11","5.76","86.41","9.22","37.06","32.26","17.41","2.30","1.15","2.30","0.00","0.00","2.30","59.33","26.50","2.30","45.51","0.14","0.39","4.44","40.44","42.10","52.39","51.25","26.76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lettertothefree.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lettertothefree.txt","Report","default","Extrapolate","Averaged","All Cases","1928"
"0","0","0","0","0","0","0","0","-","1185","6741","4.35","769","0.75","6.43","15.64","13.43","3.60","2.20","5.10","8.05","1.31","3.35","6.20","8.63","2.48","9.01","10.14","8.19","3.35","81.74","8.30","17.33","43.82","7.43","8.30","1.25","0.50","2.60","0.00","8.61","0.60","4.85","3.10","21.13","0.38","0.68","4.57","49.65","50.06","40.56","43.40","46.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lettertothegovernment.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lettertothegovernment.txt","Report","default","Extrapolate","Averaged","All Cases","5152"
"0","0","0","0","0","0","0","0","-","1312","7184","4.1","648","7.45","7.38","28.96","23.32","6.15","2.35","6.69","3.85","1.71","6.21","7.15","3.10","3.41","7.48","4.60","3.00","8.61","97.93","7.35","28.97","31.15","35.49","5.95","0.50","0.25","1.30","0.25","1.05","0.75","6.51","2.55","39.03","0.45","0.46","4.04","50.62","47.09","45.42","52.33","48.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lettertothepresident.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lettertothepresident.txt","Report","default","Extrapolate","Averaged","All Cases","5382"
"0","0","0","0","0","0","0","0","-","997","5220","4.07","509","4.51","16.05","24.54","37.50","7.52","4.51","0.31","4.01","2.51","1.01","8.53","4.52","4.76","11.53","7.53","2.01","9.02","126.37","16.03","3.51","37.12","24.08","5.01","0.00","1.01","0.75","2.01","1.50","1.20","7.53","5.01","3.91","0.34","0.51","4.07","53.07","47.42","45.61","49.74","47.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lettertowhitequeers.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lettertowhitequeers.txt","Report","default","Extrapolate","Averaged","All Cases","4062"
"0","0","0","0","0","0","0","0","-","494","2512","3.58","123","5.06","5.57","4.05","10.53","1.01","6.07","0.00","2.02","0.00","0.00","1.01","8.10","14.17","5.06","13.16","27.33","2.02","91.09","6.07","27.83","14.17","12.15","8.10","2.02","1.01","0.00","1.01","0.00","0.00","0.00","65.79","72.87","0.03","0.25","3.58","73.64","50.16","52.93","47.46","49.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letthebeathitem.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letthebeathitem.txt","Report","default","Extrapolate","Averaged","All Cases","1768"
"0","0","0","0","0","0","0","0","-","22430","133993","4.3","12141","6.60","8.73","7.22","15.24","4.99","1.72","8.00","8.78","1.91","3.26","4.74","3.18","5.69","2.89","4.50","4.45","9.74","122.77","8.42","13.76","20.75","29.60","2.01","1.32","0.19","1.18","1.74","3.49","2.26","5.36","8.01","48.53","0.79","0.58","4.59","51.37","51.53","43.78","49.42","46.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letthecamerasroll.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letthecamerasroll.txt","Report","default","Extrapolate","Averaged","All Cases","96414"
"0","0","0","0","0","0","0","0","-","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.61","49.66","57.08","46.94","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","letusnotforget.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\letusnotforget.txt","Report","default","Extrapolate","Averaged","All Cases","0"
"0","0","0","0","0","0","0","0","-","18531","121689","5.31","9602","105.59","1.78","0.13","5.01","1.18","6.12","0.58","0.48","4.73","0.40","3.00","3.27","17.67","2.07","13.19","1.17","17.71","39.10","3.91","11.81","3.27","10.41","0.84","16.99","0.74","11.44","1.15","0.92","0.65","0.68","0.42","152.81","0.13","0.48","4.69","49.53","49.97","35.51","40.36","56.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","life.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\life.txt","Report","default","Extrapolate","Averaged","All Cases","98318"
"0","0","0","0","0","0","0","0","-","353","1891","4.1","164","3.54","14.59","14.16","39.66","2.83","5.67","5.67","5.67","17.70","1.84","1.42","1.42","4.25","5.67","6.42","5.67","10.62","130.31","11.33","36.11","31.16","10.41","11.33","0.00","1.42","4.25","1.42","0.00","0.00","4.25","9.91","90.37","0.18","0.47","4.10","52.76","54.74","49.37","51.80","50.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lifeisworthliving.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lifeisworthliving.txt","Report","default","Extrapolate","Averaged","All Cases","1447"
"0","0","0","0","0","0","0","0","-","443","2104","3.41","92","6.77","2.82","60.95","14.67","46.28","4.51","29.78","15.80","5.08","0.00","0.00","0.00","0.00","0.00","6.77","2.87","4.51","71.11","12.41","30.08","69.98","3.19","5.64","0.00","0.00","1.13","0.00","1.13","0.00","6.77","2.26","1.02","0.84","0.21","3.41","46.65","63.33","57.66","52.40","48.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lifestooshort.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lifestooshort.txt","Report","default","Extrapolate","Averaged","All Cases","1510"
"0","0","0","0","0","0","0","0","-","3495","22387","4.44","2163","59.65","2.23","8.81","10.11","5.82","2.44","4.08","5.23","1.18","4.14","4.84","4.68","1.85","0.53","3.67","4.27","6.09","50.22","9.98","6.87","14.15","22.08","1.62","0.86","0.83","0.34","1.38","0.96","1.46","3.76","3.91","36.81","1.03","0.64","4.62","48.58","48.93","35.42","41.56","48.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lifevspain.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lifevspain.txt","Report","default","Extrapolate","Averaged","All Cases","15515"
"0","0","0","0","0","0","0","0","-","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.61","49.66","57.08","46.94","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lifteveryvoiceandsing.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lifteveryvoiceandsing.txt","Report","default","Extrapolate","Averaged","All Cases","0"
"0","0","0","0","0","0","0","0","-","407","2451","4.34","240","23.34","8.78","2.46","23.22","6.14","5.88","4.52","4.91","4.66","1.23","11.06","0.00","6.49","5.84","1.23","11.58","11.96","100.74","8.60","4.30","29.48","25.06","9.83","0.00","3.69","3.69","0.00","3.69","4.91","4.91","3.69","11.06","0.45","0.59","4.34","48.25","49.44","43.24","44.24","48.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lifteveryvoicesing.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lifteveryvoicesing.txt","Report","default","Extrapolate","Averaged","All Cases","1767"
"0","0","0","0","0","0","0","0","-","31","170","4.29","27","16.13","8.06","0.00","16.13","0.00","0.00","0.00","32.26","16.13","0.00","0.00","0.00","0.00","0.00","0.00","32.26","16.13","96.77","0.00","0.00","32.26","32.26","0.00","0.00","0.00","0.00","0.00","0.00","16.13","0.00","16.13","3.23","1.00","0.87","4.29","44.50","64.51","33.87","47.28","42.94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","liftevryvoiceandsinghomecominglive.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\liftevryvoiceandsinghomecominglive.txt","Report","default","Extrapolate","Averaged","All Cases","133"
"0","0","0","0","0","0","0","0","-","333","1864","4.3","169","9.01","10.06","45.04","55.86","6.01","1.50","13.51","4.51","8.48","3.98","1.50","7.51","7.19","1.50","7.51","0.00","6.01","93.09","9.01","31.76","21.02","0.00","6.01","0.00","0.00","0.00","0.00","0.00","0.00","9.01","4.51","108.11","0.48","0.51","4.30","52.07","52.42","46.81","46.88","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lightindarkness.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lightindarkness.txt","Report","default","Extrapolate","Averaged","All Cases","1433"
"0","0","0","0","0","0","0","0","-","5491","29885","4.21","2837","2.02","7.03","12.34","17.21","6.49","1.71","3.26","6.37","2.19","1.57","6.33","1.58","3.34","4.45","2.13","7.83","6.45","143.12","11.79","14.50","36.90","24.62","4.95","0.44","0.77","1.04","0.80","2.32","1.19","3.38","8.67","13.82","0.31","0.54","4.38","51.73","50.33","45.12","51.26","48.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","likebirds.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\likebirds.txt","Report","default","Extrapolate","Averaged","All Cases","23114"
"0","0","0","0","0","0","0","0","-","756","3924","3.91","356","3.48","10.44","27.98","18.81","10.86","4.34","2.48","15.77","1.00","0.50","3.45","3.95","6.49","1.98","7.38","6.30","21.61","130.38","11.34","16.66","31.27","29.82","8.36","2.50","1.50","0.50","0.50","0.50","1.48","14.72","3.45","17.93","0.15","0.44","3.86","49.36","51.43","46.90","53.29","49.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","likehome.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\likehome.txt","Report","default","Extrapolate","Averaged","All Cases","2959"
"0","0","0","0","0","0","0","0","-","604","3282","4.14","271","3.40","27.85","17.90","15.75","5.90","3.80","4.05","26.42","0.50","2.90","4.90","3.40","2.50","9.16","0.50","5.67","5.15","76.25","10.15","17.69","25.61","7.11","3.00","0.00","0.00","0.00","0.00","0.00","1.50","6.50","4.90","0.70","0.54","0.46","4.45","51.82","56.20","42.69","44.65","48.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","likereally.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\likereally.txt","Report","default","Extrapolate","Averaged","All Cases","2500"
"0","0","0","0","0","0","0","0","-","3026","17394","4.58","1569","2.88","41.48","23.12","26.14","3.03","11.79","12.54","20.84","1.72","0.94","2.45","3.89","5.39","23.81","15.15","2.05","6.14","138.31","25.11","16.28","24.44","15.36","0.61","1.70","1.62","2.52","0.75","1.23","0.28","2.27","0.98","6.43","0.79","0.75","4.37","51.14","59.54","34.88","52.98","50.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","likethis.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\likethis.txt","Report","default","Extrapolate","Averaged","All Cases","13847"
"0","0","0","0","0","0","0","0","-","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.61","49.66","57.08","46.94","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lilboss.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lilboss.txt","Report","default","Extrapolate","Averaged","All Cases","0"
"0","0","0","0","0","0","0","0","-","750","3967","4.01","404","8.50","19.20","31.38","35.20","5.00","4.92","3.58","2.00","3.00","1.00","3.00","4.50","10.04","2.35","8.50","5.15","10.00","104.50","29.50","22.25","39.00","10.68","7.00","0.00","0.50","0.00","1.00","0.00","1.50","8.50","7.50","37.40","0.19","0.56","4.05","51.95","48.72","42.25","52.22","48.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lilghettoboy.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lilghettoboy.txt","Report","default","Extrapolate","Averaged","All Cases","3010"
"0","0","0","0","0","0","0","0","-","2389","16507","4.78","1760","17.43","1.60","11.08","10.79","4.18","3.62","5.80","7.86","9.24","4.54","2.35","1.38","3.03","1.69","4.39","6.22","10.86","47.37","8.87","13.03","14.47","21.55","1.33","1.14","1.38","1.43","0.38","2.63","1.97","5.65","3.05","50.35","0.77","0.73","4.79","47.51","51.91","38.87","42.57","48.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lionorlambradioedit.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lionorlambradioedit.txt","Report","default","Extrapolate","Averaged","All Cases","11408"
"0","0","0","0","0","0","0","0","-","526","2559","3.69","253","3.50","14.56","21.50","37.23","2.00","2.67","3.02","12.11","0.50","1.83","14.11","2.00","1.22","9.00","2.50","2.39","4.17","107.19","7.50","30.40","56.10","18.11","13.61","0.00","0.50","0.00","0.00","1.00","0.50","24.23","0.50","3.60","0.18","0.65","3.78","50.65","44.78","40.95","50.52","48.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","listen.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\listen.txt","Report","default","Extrapolate","Averaged","All Cases","1939"
"0","0","0","0","0","0","0","0","-","304","1712","4.33","181","11.51","7.40","19.74","6.58","6.58","7.40","0.00","16.45","8.03","1.64","3.29","6.58","10.69","9.39","9.11","15.83","6.58","93.75","16.45","10.68","29.60","18.09","0.00","3.29","1.64","1.64","1.64","4.93","9.05","3.29","4.93","106.09","0.23","0.60","4.33","48.97","54.83","43.04","48.60","44.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","listentothewaves.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\listentothewaves.txt","Report","default","Extrapolate","Averaged","All Cases","1316"
"0","0","0","0","0","0","0","0","-","215","1159","4.01","96","6.98","18.07","62.79","33.49","6.98","4.65","6.98","13.95","4.65","4.65","4.65","2.33","0.00","2.33","9.30","27.53","10.47","86.05","6.98","15.47","11.63","16.28","2.33","6.98","0.00","0.00","0.00","6.98","2.33","37.21","6.98","29.30","0.67","0.45","4.01","41.50","44.80","41.76","46.83","47.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","lithium.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\lithium.txt","Report","default","Extrapolate","Averaged","All Cases","861"
"0","0","0","0","0","0","0","0","-","346","1828","3.97","70","1.45","5.06","13.01","56.36","4.34","0.00","0.00","18.79","8.67","0.00","13.01","0.00","1.45","18.92","7.22","0.00","0.00","102.60","17.34","15.25","80.93","8.67","0.00","0.00","0.00","0.00","0.00","0.00","14.45","15.90","14.45","144.65","0.06","0.20","3.97","59.04","51.25","60.24","53.33","43.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","littleboy.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\littleboy.txt","Report","default","Extrapolate","Averaged","All Cases","1374"
"0","0","0","0","0","0","0","0","-","435","2330","4.02","192","12.64","4.02","24.14","22.99","12.64","0.00","3.45","5.75","1.15","0.00","4.60","3.45","0.00","2.30","5.75","5.22","9.19","101.15","8.05","9.75","31.03","13.97","11.49","1.15","1.15","0.00","2.30","0.00","1.15","4.60","6.90","60.69","0.20","0.44","4.02","50.86","50.78","47.98","44.27","48.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","livefromchattanooga.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\livefromchattanooga.txt","Report","default","Extrapolate","Averaged","All Cases","1748"
"0","0","0","0","0","0","0","0","-","371","1990","4.07","176","1.35","5.83","36.39","39.08","10.78","2.69","1.35","4.04","2.69","2.69","22.91","4.04","10.50","6.74","0.00","9.43","2.69","102.43","36.39","21.69","18.87","17.13","2.69","0.00","0.00","1.35","2.69","0.00","4.04","2.69","2.69","5.26","0.20","0.47","4.07","50.79","45.08","47.81","52.87","46.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","livefromtheabyss.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\livefromtheabyss.txt","Report","default","Extrapolate","Averaged","All Cases","1511"
"0","0","0","0","0","0","0","0","-","660","3573","4.2","303","1.56","20.00","62.44","47.92","10.62","8.46","9.35","8.12","1.40","0.50","2.06","2.50","1.75","6.62","5.94","0.77","3.56","91.69","11.12","11.05","12.19","12.60","24.56","0.50","0.00","5.12","0.50","0.50","2.20","6.06","18.44","26.75","0.31","0.48","4.20","58.47","53.33","44.79","36.50","49.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","liveon.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\liveon.txt","Report","default","Extrapolate","Averaged","All Cases","2775"
